Name;Number_of_columns_X;Number_of_columns_Y;Column_spacing_minimum_(mm);Beam_span_maximum_(mm);Y_label
Structure_3_79_7;5;9;1000;7000;0.575631
Structure_4_79_7;6;9;1000;5000;0.622252
Structure_5_79_7;7;9;1000;4000;0.610013
Structure_6_79_7;8;9;1000;4000;0.578482
Structure_7_79_7;9;9;1000;4000;0.547588
Structure_3_80_7;5;9;1000;6000;0.624663
Structure_4_80_7;6;9;1000;5000;0.622792
Structure_5_80_7;7;9;1000;5000;0.591861
Structure_6_80_7;8;9;1000;5000;0.560359
Structure_7_80_7;9;9;1000;5000;0.528915
Structure_3_81_7;5;9;1000;6000;0.601997
Structure_4_81_7;6;9;1000;6000;0.569644
Structure_5_81_7;7;9;1000;6000;0.537785
Structure_6_81_7;8;9;1000;6000;0.506925
Structure_7_81_7;9;9;1000;6000;0.475424
Structure_3_82_7;5;9;1000;6000;0.672158
Structure_4_82_7;6;9;1000;6000;0.626065
Structure_5_82_7;7;9;1000;6000;0.592963
Structure_6_82_7;8;9;1000;6000;0.547052
Structure_7_82_7;9;9;1000;6000;0.503489
Structure_3_83_7;5;9;1000;6000;0.654342
Structure_4_83_7;6;9;1000;6000;0.618685
Structure_5_83_7;7;9;1000;6000;0.583955
Structure_6_83_7;8;9;1000;6000;0.552535
Structure_7_83_7;9;9;1000;5000;0.542073
Structure_3_84_7;5;9;1000;7000;0.597114
Structure_4_84_7;6;9;1000;5000;0.676115
Structure_5_84_7;7;9;1000;5000;0.629091
Structure_6_84_7;8;9;1000;5000;0.58166
Structure_7_84_7;9;9;1000;5000;0.535721
Structure_3_85_7;5;9;1000;6000;0.644082
Structure_4_85_7;6;9;1000;6000;0.610733
Structure_5_85_7;7;9;1000;4000;0.610756
Structure_6_85_7;8;9;1000;4000;0.579124
Structure_7_85_7;9;9;1000;4000;0.555103
Structure_3_86_7;5;9;1000;12000;0.18085
Structure_4_86_7;6;9;1000;8000;0.541213
Structure_5_86_7;7;9;1000;5000;0.605903
Structure_6_86_7;8;9;1000;5000;0.574552
Structure_7_86_7;9;9;1000;4000;0.556305
Structure_3_87_7;5;9;1000;8000;0.565934
Structure_4_87_7;6;9;1000;5000;0.632103
Structure_5_87_7;7;9;1000;5000;0.599962
Structure_6_87_7;8;9;1000;4000;0.596481
Structure_7_87_7;9;9;1000;4000;0.554688
Structure_3_88_7;5;9;1000;8000;0.505833
Structure_4_88_7;6;9;1000;8000;0.474279
Structure_5_88_7;7;9;1000;8000;0.443222
Structure_6_88_7;8;9;1000;6000;0.534407
Structure_7_88_7;9;9;1000;5000;0.533715
Structure_3_89_7;5;9;1000;8000;0.53648
Structure_4_89_7;6;9;1000;5000;0.610123
Structure_5_89_7;7;9;1000;5000;0.578368
Structure_6_89_7;8;9;1000;5000;0.576204
Structure_7_89_7;9;9;1000;5000;0.528665
Structure_3_90_7;5;9;1000;8000;0.567008
Structure_4_90_7;6;9;1000;4000;0.691966
Structure_5_90_7;7;9;1000;4000;0.643696
Structure_6_90_7;8;9;1000;4000;0.603326
Structure_7_90_7;9;9;1000;4000;0.554899
Structure_3_91_7;5;9;1000;7000;0.623047
Structure_4_91_7;6;9;1000;7000;0.586783
Structure_5_91_7;7;9;1000;7000;0.553617
Structure_6_91_7;8;9;1000;4000;0.587127
Structure_7_91_7;9;9;1000;4000;0.555508
Structure_3_92_7;5;9;1000;7000;0.579645
Structure_4_92_7;6;9;1000;7000;0.54821
Structure_5_92_7;7;9;1000;7000;0.517071
Structure_6_92_7;8;9;1000;5000;0.560866
Structure_7_92_7;9;9;1000;4000;0.555841
Structure_3_93_7;5;9;1000;8000;0.511348
Structure_4_93_7;6;9;1000;6000;0.600538
Structure_5_93_7;7;9;1000;4000;0.617282
Structure_6_93_7;8;9;1000;4000;0.586681
Structure_7_93_7;9;9;1000;4000;0.555184
Structure_3_94_7;5;9;1000;6000;0.631765
Structure_4_94_7;6;9;1000;6000;0.592757
Structure_5_94_7;7;9;1000;4000;0.608764
Structure_6_94_7;8;9;1000;4000;0.576607
Structure_7_94_7;9;9;1000;4000;0.545141
Structure_3_95_7;5;9;1000;9000;0.045282
Structure_4_95_7;6;9;1000;9000;0
Structure_5_95_7;7;9;1000;6000;0.575047
Structure_6_95_7;8;9;1000;5000;0.565436
Structure_7_95_7;9;9;1000;5000;0.533625
Structure_3_96_7;5;9;1000;6000;0.614118
Structure_4_96_7;6;9;1000;6000;0.580726
Structure_5_96_7;7;9;1000;5000;0.629165
Structure_6_96_7;8;9;1000;5000;0.584614
Structure_7_96_7;9;9;1000;5000;0.537615
Structure_3_97_7;5;9;1000;8000;0.51239
Structure_4_97_7;6;9;1000;8000;0.481307
Structure_5_97_7;7;9;1000;5000;0.592187
Structure_6_97_7;8;9;1000;4000;0.578303
Structure_7_97_7;9;9;1000;4000;0.546302
Structure_3_98_7;5;9;1000;5000;0.653274
Structure_4_98_7;6;9;1000;5000;0.628374
Structure_5_98_7;7;9;1000;5000;0.596256
Structure_6_98_7;8;9;1000;5000;0.564858
Structure_7_98_7;9;9;1000;5000;0.532926
Structure_3_99_7;5;9;1000;7000;0.590318
Structure_4_99_7;6;9;1000;5000;0.673293
Structure_5_99_7;7;9;1000;5000;0.628626
Structure_6_99_7;8;9;1000;5000;0.587331
Structure_7_99_7;9;9;1000;5000;0.542853
Structure_3_100_7;5;9;1000;5000;0.674525
Structure_4_100_7;6;9;1000;5000;0.642888
Structure_5_100_7;7;9;1000;5000;0.608647
Structure_6_100_7;8;9;1000;5000;0.575907
Structure_7_100_7;9;9;1000;3000;0.562698
Structure_3_101_7;5;9;1000;5000;0.6631
Structure_4_101_7;6;9;1000;5000;0.629293
Structure_5_101_7;7;9;1000;5000;0.597124
Structure_6_101_7;8;9;1000;5000;0.565614
Structure_7_101_7;9;9;1000;3000;0.561738
Structure_3_102_7;5;9;1000;7000;0.623957
Structure_4_102_7;6;9;1000;4000;0.648858
Structure_5_102_7;7;9;1000;4000;0.619482
Structure_6_102_7;8;9;1000;3000;0.59339
Structure_7_102_7;9;9;1000;3000;0.561954
Structure_3_103_7;5;9;1000;8000;0.503277
Structure_4_103_7;6;9;1000;4000;0.647538
Structure_5_103_7;7;9;1000;4000;0.61842
Structure_6_103_7;8;9;1000;4000;0.585992
Structure_7_103_7;9;9;1000;3000;0.562509
Structure_3_104_7;5;9;1000;8000;0.578017
Structure_4_104_7;6;9;1000;8000;0.547513
Structure_5_104_7;7;9;1000;5000;0.608275
Structure_6_104_7;8;9;1000;5000;0.576381
Structure_7_104_7;9;9;1000;5000;0.544682
Structure_3_105_7;5;9;1000;6000;0.611425
Structure_4_105_7;6;9;1000;5000;0.678803
Structure_5_105_7;7;9;1000;5000;0.631136
Structure_6_105_7;8;9;1000;5000;0.583616
Structure_7_105_7;9;9;1000;5000;0.537609
Structure_3_106_7;5;9;1000;7000;0.605887
Structure_4_106_7;6;9;1000;7000;0.573573
Structure_5_106_7;7;9;1000;7000;0.541407
Structure_6_106_7;8;9;1000;7000;0.509975
Structure_7_106_7;9;9;1000;7000;0.478532
Structure_3_107_7;5;9;1000;7000;0.626392
Structure_4_107_7;6;9;1000;7000;0.582245
Structure_5_107_7;7;9;1000;7000;0.566266
Structure_6_107_7;8;9;1000;7000;0.519815
Structure_7_107_7;9;9;1000;7000;0.481167
Structure_3_108_7;5;9;1000;9000;0.490145
Structure_4_108_7;6;9;1000;8000;0.526843
Structure_5_108_7;7;9;1000;4000;0.610008
Structure_6_108_7;8;9;1000;4000;0.594078
Structure_7_108_7;9;9;1000;4000;0.553455
Structure_3_109_7;5;9;1000;7000;0.579657
Structure_4_109_7;6;9;1000;4000;0.648277
Structure_5_109_7;7;9;1000;4000;0.616923
Structure_6_109_7;8;9;1000;3000;0.61007
Structure_7_109_7;9;9;1000;3000;0.562545
Structure_3_110_7;5;9;1000;7000;0.578651
Structure_4_110_7;6;9;1000;4000;0.646799
Structure_5_110_7;7;9;1000;4000;0.61536
Structure_6_110_7;8;9;1000;4000;0.583777
Structure_7_110_7;9;9;1000;4000;0.552276
Structure_3_111_7;5;9;1000;8000;0.551632
Structure_4_111_7;6;9;1000;6000;0.604048
Structure_5_111_7;7;9;1000;5000;0.596898
Structure_6_111_7;8;9;1000;5000;0.565597
Structure_7_111_7;9;9;1000;4000;0.543038
Structure_3_112_7;5;9;1000;8000;0.494375
Structure_4_112_7;6;9;1000;8000;0.463191
Structure_5_112_7;7;9;1000;5000;0.588871
Structure_6_112_7;8;9;1000;5000;0.557411
Structure_7_112_7;9;9;1000;5000;0.525404
Structure_3_113_7;5;9;1000;10000;0.052825
Structure_4_113_7;6;9;1000;6000;0.588407
Structure_5_113_7;7;9;1000;6000;0.556301
Structure_6_113_7;8;9;1000;5000;0.574772
Structure_7_113_7;9;9;1000;5000;0.52825
Structure_3_114_7;5;9;1000;6000;0.647276
Structure_4_114_7;6;9;1000;5000;0.624335
Structure_5_114_7;7;9;1000;4000;0.610893
Structure_6_114_7;8;9;1000;4000;0.579421
Structure_7_114_7;9;9;1000;4000;0.547952
Structure_3_115_7;5;9;1000;10000;0
Structure_4_115_7;6;9;1000;6000;0.591723
Structure_5_115_7;7;9;1000;4000;0.643769
Structure_6_115_7;8;9;1000;4000;0.60216
Structure_7_115_7;9;9;1000;4000;0.554838
Structure_3_116_7;5;9;1000;10000;0.275399
Structure_4_116_7;6;9;1000;9000;0
Structure_5_116_7;7;9;1000;5000;0.59915
Structure_6_116_7;8;9;1000;4000;0.586265
Structure_7_116_7;9;9;1000;4000;0.555541
Structure_3_117_7;5;9;1000;9000;0.509548
Structure_4_117_7;6;9;1000;9000;0.478832
Structure_5_117_7;7;9;1000;6000;0.57776
Structure_6_117_7;8;9;1000;5000;0.568288
Structure_7_117_7;9;9;1000;4000;0.555654
Structure_3_118_7;5;9;1000;8000;0.572438
Structure_4_118_7;6;9;1000;6000;0.617923
Structure_5_118_7;7;9;1000;6000;0.585897
Structure_6_118_7;8;9;1000;5000;0.575017
Structure_7_118_7;9;9;1000;5000;0.542703
Structure_3_119_7;5;9;1000;7000;0.600429
Structure_4_119_7;6;9;1000;5000;0.679534
Structure_5_119_7;7;9;1000;5000;0.632292
Structure_6_119_7;8;9;1000;5000;0.591606
Structure_7_119_7;9;9;1000;5000;0.544872
Structure_3_120_7;5;9;1000;5000;0.675688
Structure_4_120_7;6;9;1000;5000;0.642098
Structure_5_120_7;7;9;1000;5000;0.610501
Structure_6_120_7;8;9;1000;4000;0.586781
Structure_7_120_7;9;9;1000;4000;0.556279
Structure_3_121_7;5;9;1000;6000;0.647924
Structure_4_121_7;6;9;1000;5000;0.623546
Structure_5_121_7;7;9;1000;5000;0.592151
Structure_6_121_7;8;9;1000;5000;0.560684
Structure_7_121_7;9;9;1000;4000;0.555414
Structure_3_122_7;5;9;1000;5000;0.664491
Structure_4_122_7;6;9;1000;5000;0.631912
Structure_5_122_7;7;9;1000;5000;0.600549
Structure_6_122_7;8;9;1000;5000;0.568195
Structure_7_122_7;9;9;1000;3000;0.56265
Structure_3_123_7;5;9;1000;10000;0
Structure_4_123_7;6;9;1000;8000;0.480924
Structure_5_123_7;7;9;1000;6000;0.587658
Structure_6_123_7;8;9;1000;5000;0.577024
Structure_7_123_7;9;9;1000;5000;0.545345
Structure_3_124_7;5;9;1000;6000;0.610484
Structure_4_124_7;6;9;1000;6000;0.579444
Structure_5_124_7;7;9;1000;5000;0.631202
Structure_6_124_7;8;9;1000;5000;0.589225
Structure_7_124_7;9;9;1000;5000;0.544446
Structure_3_125_7;5;9;1000;6000;0.654448
Structure_4_125_7;6;9;1000;5000;0.642366
Structure_5_125_7;7;9;1000;5000;0.609036
Structure_6_125_7;8;9;1000;5000;0.576137
Structure_7_125_7;9;9;1000;4000;0.555645
Structure_3_126_7;5;9;1000;9000;0.499807
Structure_4_126_7;6;9;1000;9000;0.471022
Structure_5_126_7;7;9;1000;7000;0.545603
Structure_6_126_7;8;9;1000;4000;0.596427
Structure_7_126_7;9;9;1000;4000;0.549223
Structure_3_127_7;5;9;1000;9000;0.501385
Structure_4_127_7;6;9;1000;9000;0.470981
Structure_5_127_7;7;9;1000;8000;0.505469
Structure_6_127_7;8;9;1000;8000;0.473954
Structure_7_127_7;9;9;1000;7000;0.487226
Structure_3_128_7;5;9;1000;7000;0.533626
Structure_4_128_7;6;9;1000;7000;0.610815
Structure_5_128_7;7;9;1000;7000;0.564364
Structure_6_128_7;8;9;1000;7000;0.516559
Structure_7_128_7;9;9;1000;7000;0.470909
Structure_3_129_7;5;9;1000;9000;0.050074
Structure_4_129_7;6;9;1000;5000;0.656252
Structure_5_129_7;7;9;1000;5000;0.627316
Structure_6_129_7;8;9;1000;5000;0.581396
Structure_7_129_7;9;9;1000;5000;0.543037
Structure_3_130_7;5;9;1000;6000;0.633121
Structure_4_130_7;6;9;1000;5000;0.631527
Structure_5_130_7;7;9;1000;5000;0.59992
Structure_6_130_7;8;9;1000;5000;0.568453
Structure_7_130_7;9;9;1000;4000;0.553239
Structure_3_131_7;5;9;1000;6000;0.621087
Structure_4_131_7;6;9;1000;5000;0.627459
Structure_5_131_7;7;9;1000;5000;0.595742
Structure_6_131_7;8;9;1000;5000;0.564216
Structure_7_131_7;9;9;1000;5000;0.532746
Structure_3_132_7;5;9;1000;7000;0.588955
Structure_4_132_7;6;9;1000;7000;0.55765
Structure_5_132_7;7;9;1000;6000;0.562133
Structure_6_132_7;8;9;1000;5000;0.579015
Structure_7_132_7;9;9;1000;5000;0.533526
Structure_3_133_7;5;9;1000;6000;0.625416
Structure_4_133_7;6;9;1000;6000;0.592988
Structure_5_133_7;7;9;1000;6000;0.5602
Structure_6_133_7;8;9;1000;6000;0.528764
Structure_7_133_7;9;9;1000;5000;0.533648
Structure_3_134_7;5;9;1000;6000;0.609103
Structure_4_134_7;6;9;1000;5000;0.67332
Structure_5_134_7;7;9;1000;5000;0.630191
Structure_6_134_7;8;9;1000;5000;0.582743
Structure_7_134_7;9;9;1000;5000;0.536385
Structure_3_135_7;5;9;1000;6000;0.629823
Structure_4_135_7;6;9;1000;6000;0.598798
Structure_5_135_7;7;9;1000;6000;0.564428
Structure_6_135_7;8;9;1000;5000;0.563336
Structure_7_135_7;9;9;1000;5000;0.530389
Structure_3_136_7;5;9;1000;7000;0.552213
Structure_4_136_7;6;9;1000;6000;0.584119
Structure_5_136_7;7;9;1000;6000;0.552102
Structure_6_136_7;8;9;1000;6000;0.521012
Structure_7_136_7;9;9;1000;5000;0.534648
Structure_3_137_7;5;9;1000;8000;0.508778
Structure_4_137_7;6;9;1000;8000;0.482713
Structure_5_137_7;7;9;1000;8000;0.451283
Structure_6_137_7;8;9;1000;5000;0.566145
Structure_7_137_7;9;9;1000;5000;0.534149
Structure_3_138_7;5;9;1000;7000;0.552353
Structure_4_138_7;6;9;1000;7000;0.520365
Structure_5_138_7;7;9;1000;6000;0.550695
Structure_6_138_7;8;9;1000;5000;0.544837
Structure_7_138_7;9;9;1000;5000;0.52602
Structure_3_139_7;5;9;1000;9000;0.486113
Structure_4_139_7;6;9;1000;8000;0.519786
Structure_5_139_7;7;9;1000;8000;0.488125
Structure_6_139_7;8;9;1000;4000;0.577597
Structure_7_139_7;9;9;1000;4000;0.546116
Structure_3_140_7;5;9;1000;11000;0.310257
Structure_4_140_7;6;9;1000;8000;0.527991
Structure_5_140_7;7;9;1000;7000;0.543503
Structure_6_140_7;8;9;1000;4000;0.595027
Structure_7_140_7;9;9;1000;4000;0.548379
Structure_3_141_7;5;9;1000;8000;0.559688
Structure_4_141_7;6;9;1000;8000;0.527575
Structure_5_141_7;7;9;1000;7000;0.542685
Structure_6_141_7;8;9;1000;5000;0.568209
Structure_7_141_7;9;9;1000;5000;0.536338
Structure_3_142_7;5;9;1000;10000;0.282506
Structure_4_142_7;6;9;1000;10000;0.250884
Structure_5_142_7;7;9;1000;8000;0.43508
Structure_6_142_7;8;9;1000;5000;0.570533
Structure_7_142_7;9;9;1000;5000;0.523001
Structure_3_143_7;5;9;1000;10000;0.020772
Structure_4_143_7;6;9;1000;9000;0.459026
Structure_5_143_7;7;9;1000;9000;0.428131
Structure_6_143_7;8;9;1000;7000;0.501372
Structure_7_143_7;9;9;1000;7000;0.469679
Structure_3_144_7;5;9;1000;7000;0.540627
Structure_4_144_7;6;9;1000;7000;0.589477
Structure_5_144_7;7;9;1000;7000;0.539043
Structure_6_144_7;8;9;1000;7000;0.49107
Structure_7_144_7;9;9;1000;7000;0.48964
Structure_3_145_7;5;9;1000;7000;0.588431
Structure_4_145_7;6;9;1000;7000;0.549266
Structure_5_145_7;7;9;1000;6000;0.577909
Structure_6_145_7;8;9;1000;6000;0.546579
Structure_7_145_7;9;9;1000;6000;0.514449
Structure_3_146_7;5;9;1000;7000;0.567885
Structure_4_146_7;6;9;1000;6000;0.648689
Structure_5_146_7;7;9;1000;6000;0.601211
Structure_6_146_7;8;9;1000;6000;0.555251
Structure_7_146_7;9;9;1000;6000;0.510914
Structure_3_147_7;5;9;1000;7000;0.614776
Structure_4_147_7;6;9;1000;4000;0.689471
Structure_5_147_7;7;9;1000;4000;0.641472
Structure_6_147_7;8;9;1000;4000;0.596678
Structure_7_147_7;9;9;1000;4000;0.549144
Structure_3_148_7;5;9;1000;7000;0.577731
Structure_4_148_7;6;9;1000;6000;0.606553
Structure_5_148_7;7;9;1000;6000;0.575244
Structure_6_148_7;8;9;1000;5000;0.567477
Structure_7_148_7;9;9;1000;4000;0.54885
Structure_3_149_7;5;9;1000;9000;0.499402
Structure_4_149_7;6;9;1000;7000;0.577844
Structure_5_149_7;7;9;1000;7000;0.546187
Structure_6_149_7;8;9;1000;4000;0.579325
Structure_7_149_7;9;9;1000;4000;0.547852
Structure_3_150_7;5;9;1000;7000;0.610706
Structure_4_150_7;6;9;1000;7000;0.571867
Structure_5_150_7;7;9;1000;4000;0.639914
Structure_6_150_7;8;9;1000;4000;0.59314
Structure_7_150_7;9;9;1000;4000;0.545389
Structure_3_151_7;5;9;1000;7000;0.575935
Structure_4_151_7;6;9;1000;7000;0.541298
Structure_5_151_7;7;9;1000;4000;0.638246
Structure_6_151_7;8;9;1000;4000;0.590616
Structure_7_151_7;9;9;1000;4000;0.543448
Structure_3_152_7;5;9;1000;7000;0.572763
Structure_4_152_7;6;9;1000;4000;0.641344
Structure_5_152_7;7;9;1000;4000;0.609808
Structure_6_152_7;8;9;1000;4000;0.593616
Structure_7_152_7;9;9;1000;4000;0.546049
Structure_3_153_7;5;9;1000;7000;0.585435
Structure_4_153_7;6;9;1000;7000;0.545203
Structure_5_153_7;7;9;1000;7000;0.513957
Structure_6_153_7;8;9;1000;6000;0.528646
Structure_7_153_7;9;9;1000;6000;0.496887
Structure_3_154_7;5;9;1000;6000;0.648176
Structure_4_154_7;6;9;1000;6000;0.626345
Structure_5_154_7;7;9;1000;6000;0.579557
Structure_6_154_7;8;9;1000;6000;0.540516
Structure_7_154_7;9;9;1000;6000;0.504396
Structure_3_155_7;5;9;1000;9000;0.067837
Structure_4_155_7;6;9;1000;5000;0.630609
Structure_5_155_7;7;9;1000;5000;0.597312
Structure_6_155_7;8;9;1000;5000;0.565937
Structure_7_155_7;9;9;1000;5000;0.534507
Structure_3_156_7;5;9;1000;7000;0.553487
Structure_4_156_7;6;9;1000;5000;0.667928
Structure_5_156_7;7;9;1000;5000;0.620532
Structure_6_156_7;8;9;1000;5000;0.575756
Structure_7_156_7;9;9;1000;5000;0.536134
Structure_3_157_7;5;9;1000;5000;0.662791
Structure_4_157_7;6;9;1000;5000;0.631277
Structure_5_157_7;7;9;1000;5000;0.599851
Structure_6_157_7;8;9;1000;4000;0.58733
Structure_7_157_7;9;9;1000;4000;0.555569
Structure_3_158_7;5;9;1000;7000;0.613333
Structure_4_158_7;6;9;1000;7000;0.581665
Structure_5_158_7;7;9;1000;4000;0.64032
Structure_6_158_7;8;9;1000;4000;0.592824
Structure_7_158_7;9;9;1000;4000;0.544527
Structure_3_159_7;5;9;1000;4000;0.669602
Structure_4_159_7;6;9;1000;4000;0.637361
Structure_5_159_7;7;9;1000;4000;0.638111
Structure_6_159_7;8;9;1000;4000;0.590234
Structure_7_159_7;9;9;1000;4000;0.543311
Structure_3_160_7;5;9;1000;6000;0.62096
Structure_4_160_7;6;9;1000;6000;0.589616
Structure_5_160_7;7;9;1000;6000;0.558355
Structure_6_160_7;8;9;1000;4000;0.599351
Structure_7_160_7;9;9;1000;4000;0.55197
Structure_3_161_7;5;9;1000;5000;0.669047
Structure_4_161_7;6;9;1000;5000;0.63795
Structure_5_161_7;7;9;1000;5000;0.607527
Structure_6_161_7;8;9;1000;4000;0.587313
Structure_7_161_7;9;9;1000;4000;0.555892
Structure_3_162_7;5;9;1000;10000;0.05623
Structure_4_162_7;6;9;1000;7000;0.583327
Structure_5_162_7;7;9;1000;5000;0.601905
Structure_6_162_7;8;9;1000;5000;0.570337
Structure_7_162_7;9;9;1000;4000;0.556315
Structure_3_163_7;5;9;1000;8000;0.516102
Structure_4_163_7;6;9;1000;8000;0.484002
Structure_5_163_7;7;9;1000;5000;0.60575
Structure_6_163_7;8;9;1000;5000;0.573956
Structure_7_163_7;9;9;1000;3000;0.562194
Structure_3_164_7;5;9;1000;7000;0.617952
Structure_4_164_7;6;9;1000;7000;0.586009
Structure_5_164_7;7;9;1000;4000;0.618901
Structure_6_164_7;8;9;1000;3000;0.593786
Structure_7_164_7;9;9;1000;3000;0.562304
Structure_3_165_7;5;9;1000;11000;0
Structure_4_165_7;6;9;1000;6000;0.619533
Structure_5_165_7;7;9;1000;5000;0.610653
Structure_6_165_7;8;9;1000;5000;0.57704
Structure_7_165_7;9;9;1000;4000;0.556053
Structure_3_166_7;5;9;1000;7000;0.615813
Structure_4_166_7;6;9;1000;4000;0.641539
Structure_5_166_7;7;9;1000;4000;0.612003
Structure_6_166_7;8;9;1000;4000;0.580327
Structure_7_166_7;9;9;1000;4000;0.556867
Structure_3_167_7;5;9;1000;9000;0.048894
Structure_4_167_7;6;9;1000;8000;0.484321
Structure_5_167_7;7;9;1000;5000;0.608677
Structure_6_167_7;8;9;1000;5000;0.576897
Structure_7_167_7;9;9;1000;5000;0.54543
Structure_3_168_7;5;9;1000;7000;0.598858
Structure_4_168_7;6;9;1000;5000;0.679165
Structure_5_168_7;7;9;1000;5000;0.63271
Structure_6_168_7;8;9;1000;5000;0.589473
Structure_7_168_7;9;9;1000;5000;0.541939
Structure_3_169_7;5;9;1000;5000;0.660863
Structure_4_169_7;6;9;1000;5000;0.63012
Structure_5_169_7;7;9;1000;4000;0.618666
Structure_6_169_7;8;9;1000;4000;0.586636
Structure_7_169_7;9;9;1000;4000;0.554792
Structure_3_170_7;5;9;1000;6000;0.625499
Structure_4_170_7;6;9;1000;6000;0.594299
Structure_5_170_7;7;9;1000;6000;0.563077
Structure_6_170_7;8;9;1000;4000;0.580449
Structure_7_170_7;9;9;1000;4000;0.549128
Structure_3_171_7;5;9;1000;9000;0.027509
Structure_4_171_7;6;9;1000;7000;0.54765
Structure_5_171_7;7;9;1000;7000;0.515718
Structure_6_171_7;8;9;1000;5000;0.568049
Structure_7_171_7;9;9;1000;5000;0.536655
Structure_3_172_7;5;9;1000;7000;0.596907
Structure_4_172_7;6;9;1000;7000;0.566009
Structure_5_172_7;7;9;1000;7000;0.535289
Structure_6_172_7;8;9;1000;7000;0.503181
Structure_7_172_7;9;9;1000;6000;0.501454
Structure_3_173_7;5;9;1000;6000;0.585175
Structure_4_173_7;6;9;1000;6000;0.553677
Structure_5_173_7;7;9;1000;6000;0.522174
Structure_6_173_7;8;9;1000;6000;0.4905
Structure_7_173_7;9;9;1000;6000;0.510859
Structure_3_174_7;5;9;1000;7000;0.605232
Structure_4_174_7;6;9;1000;7000;0.573857
Structure_5_174_7;7;9;1000;7000;0.539571
Structure_6_174_7;8;9;1000;5000;0.563284
Structure_7_174_7;9;9;1000;4000;0.545911
Structure_3_175_7;5;9;1000;7000;0.578253
Structure_4_175_7;6;9;1000;5000;0.624045
Structure_5_175_7;7;9;1000;5000;0.592836
Structure_6_175_7;8;9;1000;4000;0.59704
Structure_7_175_7;9;9;1000;4000;0.556236
Structure_3_176_7;5;9;1000;10000;0.05581
Structure_4_176_7;6;9;1000;10000;0
Structure_5_176_7;7;9;1000;7000;0.555304
Structure_6_176_7;8;9;1000;7000;0.523717
Structure_7_176_7;9;9;1000;6000;0.522306
Structure_3_177_7;5;9;1000;7000;0.535216
Structure_4_177_7;6;9;1000;6000;0.630768
Structure_5_177_7;7;9;1000;6000;0.601281
Structure_6_177_7;8;9;1000;6000;0.55346
Structure_7_177_7;9;9;1000;6000;0.51835
Structure_3_178_7;5;9;1000;6000;0.63638
Structure_4_178_7;6;9;1000;6000;0.616237
Structure_5_178_7;7;9;1000;4000;0.615082
Structure_6_178_7;8;9;1000;4000;0.583561
Structure_7_178_7;9;9;1000;3000;0.562551
Structure_3_179_7;5;9;1000;10000;0.026603
Structure_4_179_7;6;9;1000;8000;0.540482
Structure_5_179_7;7;9;1000;8000;0.508862
Structure_6_179_7;8;9;1000;5000;0.57727
Structure_7_179_7;9;9;1000;4000;0.556809
Structure_3_180_7;5;9;1000;8000;0.567634
Structure_4_180_7;6;9;1000;8000;0.536262
Structure_5_180_7;7;9;1000;7000;0.550989
Structure_6_180_7;8;9;1000;5000;0.570067
Structure_7_180_7;9;9;1000;5000;0.536945
Structure_3_181_7;5;9;1000;8000;0.552572
Structure_4_181_7;6;9;1000;8000;0.520931
Structure_5_181_7;7;9;1000;5000;0.63087
Structure_6_181_7;8;9;1000;5000;0.583001
Structure_7_181_7;9;9;1000;5000;0.536507
Structure_3_182_7;5;9;1000;7000;0.576665
Structure_4_182_7;6;9;1000;4000;0.688024
Structure_5_182_7;7;9;1000;4000;0.64047
Structure_6_182_7;8;9;1000;4000;0.592924
Structure_7_182_7;9;9;1000;4000;0.543891
Structure_3_183_7;5;9;1000;10000;0.102312
Structure_4_183_7;6;9;1000;10000;0.037795
Structure_5_183_7;7;9;1000;6000;0.577676
Structure_6_183_7;8;9;1000;6000;0.544944
Structure_7_183_7;9;9;1000;6000;0.512918
Structure_3_184_7;5;9;1000;10000;0
Structure_4_184_7;6;9;1000;9000;0
Structure_5_184_7;7;9;1000;6000;0.595955
Structure_6_184_7;8;9;1000;6000;0.56048
Structure_7_184_7;9;9;1000;6000;0.518238
Structure_3_185_7;5;9;1000;11000;0
